Year,District,Municipality,Ward_No,Ward_Name,Winning_Candidate,Party,Category,Reservation_Status,Source
2015,Kollam,Karunagappally,4,MARUTHURKULANAGARA,B RAMANIAMMA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,5,AMPADIYILMUKKU,SUBAIDA . M,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,6,NAMBARUVIKALA,DEEPTHI L,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,7,THACHAYIL,R.RAVEENDRAN PILLAI,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,8,NAMBARUVIKALAKSHEERASANGAM,SUPRABHA PRASANNAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,9,PULLIMAN,NASEEM AHAMMED,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,10,THALOOK HOSPITAL,SAKTHIKUMAR.S,RSP,General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,11,MUSLIM LPS,MEHAR HAMEED,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,12,PULLIMAN LIBRARY,C.GOPINATHA PANICKER,INC,General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,13,MICROWAVE,SIVAPRASAD,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,14,PADANAYARKULANGARA,T.AJITHAKUMARI,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,15,KSRTC,C. VIJAYAN PILLAI,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,16,KANNETTI,SALINI.K.RAJEEVAN,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,17,KARUNAGAPPALLY TOWN,N.C.SREEKUMAR,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,18,THARAYIL MUKKU,B. MOHANDAS,INC,General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,19,KESAVAPURAM,THAMPAN.P,INC,General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,20,CHEMBAKASSERILKADAVU,PREETHIMOL,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,21,MOOTHETHKADAVU,VASUMATHY,CPI,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,22,KOZHIKKODU,P.SURESHKUMAR,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,23,KAYIKKARAKADAVU,SABU.G,INC,General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,24,PANICKERKADAVU,ABDUL GAFOOR,INC,General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,25,TTI,M. SHAMSUDEEN KUNJU,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,26,AYANIVELIKULANGARA,B.UNNIKRISHNAN,INC,SC,SC,OpenDataKerala GitHub
2015,Kollam,Karunagappally,27,CHEROLIMUKKU,M.SOBHANA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,28,OTTATHILMUKKU,M.K.VIJAYABHANU,INC,General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,29,NEDIYAVILA,SAKKEENA SALAM,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,30,PAKALVEEDU,SOBHA JAGADAPPAN,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,31,S.K.V SCHOOL,J. ASLAM,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Karunagappally,32,MANNINNAVILA,ZEENATH. E,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,33,PALLIKKAL,SUJI. S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,34,THURAYILKUNNU,MANJU. M,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Karunagappally,35,ALUMKADAVU,SUNITHA SALIMKUMAR,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,1,AVANOOR,A.SHAJU,KC(B),General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,2,MUSLIM STREET,SOOJA.S,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,3,SASTHAMMUKAL,SHAMLA.S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,4,CHANTHAMUKKU,KOSHY.K.JOHN,INC,General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,5,K.S.R.T.C,JYOTHI MARIAM JOHN,JD(S),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,6,PAZHAYATHERUVU,AJAYAKUMAR.S,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Kollam,Kottarakara,7,COLLEGE,N SURESH,CPI,SC,SC,OpenDataKerala GitHub
2015,Kollam,Kottarakara,8,PULAMON TOWN,SUSAN CHACKO CHACKO,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,9,KULASEKHARANALLOOR,KARTHIKA V NATH,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,10,KIZHAKKEKKARA,K B MEERA DEVI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,11,EYAMKUNNU,LEENA OOMMEN,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,12,ICEMUKKU,NELSON THOMAS,INC,General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,13,THOTTOM MUKKU,PAVIJA,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,14,THRIKKANNAMANGAL,LEELA GOPINATH,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,15,KADALAVILA,THOMAS P MATHEW,INC,General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,16,VELAMKONAM,SHEEBA JOJO,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,17,E.T.C,C.MUKESH,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,18,AMBALAPPURAM,DINESHKUMAR P,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,19,ALUMPARA,N ANIRUDHAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,20,KALLUVATHUKKAL,D RAMAKRISHNA PILLAI,CPI,General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,21,NEELESWARAM,KRISHNAN KUTTY NAIR,KC(B),General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,22,AMMUMMAMUKKU,AMPILY,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,23,KADAMKULAM,SREEKALA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,24,GANDHIMUKKU,ADV. K UNNIKRISHNAN MENON,CPI,General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,25,TOWN,SYAMALA AMMA B,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,26,RAILWAY STATION,GEETHA SUDHAKARAN,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,27,PADINJATTINKARA,ANJU A S,CPI,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Kollam,Kottarakara,28,CHENTHARA,S R RAMESH,CPI(M),General,General,OpenDataKerala GitHub
2015,Kollam,Kottarakara,29,PALAMOODU,SAINULABDEEN,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,1,MITHRAPURAM,OOMMEN THOMAS,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,2,E.V. WARD,JAYAKRISHNAN S,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,3,PANNIVIZHA,R SANAL KUMAR,CPI,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,4,SALVATION ARMY,PRASAD G,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,5,CIVIL STATION,SHYNI JOSE,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,6,JAWAHAR,SHYNI BOBBY,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,7,ANANDAPALLY,N D RADHAKRISHNAN,CPI,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,8,POTHRODU,MADHU T,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,9,M. G. WARD,RAJI CHERIYAN,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,10,BHAGATH SINGH,BINDU KUMARI G,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,11,PANNIVIZHA EAST,MANIAMMA C,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,12,SANGAMAM,SASIKUMAR,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,13,NETHAJI,REENA SAMUEL,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,14,PARAKKODE,SINDHU THULASEEDHARAKURUP,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,15,PARAKKODE EAST,ANITHAKUMARI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,16,ANANDHARAMAPURAM,S BINU,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,17,PARAKKODE WEST,M ALAVUDEEN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,18,T. B . WARD,AJI P VARGHESE,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,19,KANNAMKODU NORTH,MARIYAMMA JACOB,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,20,ADOOR CENTRAL,MUMTHAS A,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,21,KANNAMKODU,AYOOB KUZHIVILA,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,22,NELLIMOOTTILPADI,ADV.BIJU VARGHESE,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,23,AYYAPPANPARA,THAJUDEEN M,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,24,TOWN WARD,ANNAMMA ABRAHAM,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,25,MUNNALAM,PRASANTH CHANDRANPILLAI,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,26,PRIYADARSHINI,SOBHA THOMAS,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,27,HOLYCROSS,GEETHA THANKAPPAN,INDEPENDENT,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Adoor,28,PUTHIYAKAVILCHIRA,SUSY JOSEPH,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,1,MUTHOOR NORTH,SARANYA T S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,2,CHUMATHRA,ALIKUNJU,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,3,ATTUCHIRA,THOMAS JACOB (THOMAS VANCHIPALAM),KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,4,KIZHAKKAN MUTHOOR,K.K. SARAMMA,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,5,VARIKAD,NIZAMUDDIN.M.K,SDPI,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,6,ANNAVATTOM,JOHN SIMON (BIJU KANJIRATHUMMOOTTIL),INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,7,NATTUKADAVU,ARUNDHATHI RAJESH,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,8,COLLEGE WARD,SANTHAMMA MATHEW,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,9,AMALLOOR WEST,REENA SAMUVEL,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,10,AMALLOOR EAST,VARGHESE K V(THANKACHAN KANJIRAKKATTU),INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,11,MEENTHALAKARA,JAYASREE,RSP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,12,MANJADI,SARAMMA FRANCIS,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,13,RAILWAY STATION,REENA MATHEW CHALAKUZHY,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,14,PUSHPAGIRI WARD,ALEYAMMA THOMAS,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,15,THYMALA,KRISHNAKUMARI .A.P,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,16,KATTODE,JACOB GEORGE,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,17,ERUVELLIPRA,ANISH KUMAR M C,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,18,THONDARA,AJITHA,INDEPENDENT,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,19,THIRUMOOLAPURAM EAST,SHERLY SHAJI,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,20,ANJILIMOOD,VARGHESE .P. VARGHESE,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,21,THIRUMOOLAPURAM WEST,NANCY,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,22,SREE RAMAKRISHNA ASRAMAM,SATHEESH VIJAYAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,23,KULAKKAD,BIJU LANKAGIRI (JOHN LANKAGIRI),KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,24,THUKALLASSERY,MANOJ KUMAR,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,25,MATHIL BHAGAM,GIGISH KUMAR V,BJP,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,26,KIZHAKKUMMURI,R JAYAKUMAR,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,27,SREEVALLABHA,RADHAKRISHNAN,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,28,KAVUMBHAGOM,C MATHAI,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,29,UTHRAMEL,ELSY GEORGE,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,30,AZHIYIDATHUCHIRA,BINDU,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,31,MANNANKARACHIRA,SREERENJINI S PILLAI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,32,ANCHALKUTTY,SUJA MATHEW,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,33,M G M WARD,M P GOPALAKRISHANAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,34,MARY GIRI,CHERIAN POLACHIRACKAL,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,35,TOWN WARD,SHEELA VARGHESE,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,36,RAMANCHIRA,SHAJI THIRUVALLA,JD(S),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,37,J P NAGAR,ANU GEORGE,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,38,KOTTALIL,PADMAVATHIAMMA,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Thiruvalla,39,MUTHOOR,SURESH KUMAR P S,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,1,PERINGAMALA,P K ANEESH,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,2,ANCHAKKALA,SOBHA K MATHEW,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,3,VANCHIPOIKA,R HAREESH,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,4,VETTIPPURAM,SHINY,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,5,SARADAMADOM,ROSELIN SANTHOSH,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,6,MUNDUKOTTACKAL,SAJI K SIMON,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,7,POOVANPARA,SAJINI MOHAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,8,THYCAVU,SINDHU ANIL,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,9,PATTAMKULAM,BEENA SHEREEF,IUML,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,10,PETTA SOUTH,VALSALA,SDPI,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,11,PETTA NORTH,ADV. VALSAN T KOSHY,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,12,KAIRALIPURAM,JOHNSON V R,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,13,KULASEKHARAPATHI,ANZER MUHAMMED,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,14,ARABIC COLLEGE,RAJEENA BEEVI A,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,15,KUMBAZHA NORTH,K R ARAVINDAKSHAN NAIR,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,16,MYLADUMPARA THAZHAM,BIJIMOL MATHEW,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,17,MYLADUMPARA,V MURALEEDHARAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,18,PLAVELI,DIPU OOMMEN,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,19,KUMBAZHA EAST,AMBIKA VENU,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,20,KUMBAZHA SOUTH,P V ASHOK KUMAR,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,21,KUMBAZHA WEST,AMEENA M (AMEENA HIDERALI),INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,22,CHUTTIPPARA EAST,SAGEER A,IUML,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,23,CHUTTIPPARA,RAJEENA SHERIF(RAJEENA BEEGUM),INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,24,VALAMCHUZHY,ADV.GEETHA SURESH,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,25,KALLARAKADAV,ADV.ROSHAN NAIR,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,26,AZHOOR WEST,SASYA SAJEEV,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,27,AZHOOR,SUBHA T R,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,28,KODUMTHARA,REJANI PRADEEP,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,29,COLLEGE,SUSEELA PUSHPAN,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,30,TOWN WARD,P K JACOB,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,31,KARIMPANAKUZHY,ABEL MATHEW,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pathanamthitta,32,CHURULICODE,JASINKUTTY,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,1,THOTTAKONAM WEST,K.R.VIJAYAKUMAR,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,2,THOTTAKONAM EAST,SUNITHA K,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,3,MULAMPUZHA,MANJU VISWANATH,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,4,MULAMPUZHA EAST,G ANIL KUMAR,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,5,MANGARAM WEST,VIJAYAKUMAR V V,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,6,MANGARAM EAST,K R RAVI,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,7,THONNALLOOR EAST,SUDHA M P,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,8,THONNALLOOR SOUTH,LESITHA NAIR,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,9,ULAMAYIL,T R KRISHNAVENI,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,10,KADAKKAD,HASEENA M R,SDPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,11,KADAKKAD EAST,NAUSHAD RAWTHER,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,12,KURAMPALA NORTH,SREELEKHA R,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,13,KURAMPALA SOUTH,K V PRABHA,BJP,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,14,KURAMPALA TOWN,DHANYA MOHAN,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,15,KURAMPALA WEST,N SARASWTHIAMMA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,16,ATHIRAMALA EAST,M G RAMANAN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,17,ATHIRAMALA WEST,AJITHA KUMARI P G,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,18,IDAYADI SOUTH,SREEKUMARI J,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,19,IDAYADI,A RAMAN,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,20,THAVALAMKULAM,ZEENA K,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,21,THAVALAMKULAM SOUTH,R JAYAN,CPI,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,22,CHIRAMUDI,SREELATHA S,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,23,CHIRAMUDI NORTH,SUMESH KUMAR S,BJP,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,24,POOZHIKKADU,ANIE JOHN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,25,MEDICAL MISSION,PANDALAM MAHESH,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,26,PANDALAM TOWN,K S SIVAKUMAR,RSP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,27,PANDALAM TOWN WEST,N G SURENDRAN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,28,MUTTAR,LAILA SHAHUL,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,29,POOZHIKKADU WEST,NISHA JOHN,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,30,M.S.M,D RAVEEDRAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,31,CHERIKKAL EAST,SHAH A,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,32,CHERIKKAL WEST,T.K SATHI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,Pandalam,33,MUDIYOORKONAM,RADHA RAMACHANDRAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,1,MUNDENCAVU,KUNJOONJAMMA (KUNJOONJAMMA PARAMPATHOOR),KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,2,KODIYATTUKARA,SUDHAMONI S,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,3,TEMPLE,BHARGAVI T T (BHARGAVI TEACHER),BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,4,MITHRAPPUZHA,B JAYAKUMAR,BJP,General,General,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,5,VAZHARMANGALAM,VALSALA MOHAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,6,MANGALAM SOUTH,BETCY THOMAS,INC,Woman,Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,7,MANGALAM NORTH,SAJAN SAMUEL,CPI(M),General,General,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,8,EDANAD WEST,P R PRADEEP KUMAR,CPI,General,General,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,9,EDANAD EAST,DEVI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,10,PUTHENCAVU EAST,VALSAMMA ABRAHAM,KC(M),General,General,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,11,ARATTUKADAVU,B SUDEEP,CPI(M),General,General,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,12,PUTHENCAVU WEST,ABY CHACKO,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,13,SASTHAMKULANGARA,GEETHA KUSHAN,KC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,14,ANGADICKAL,SOBHA VARGHESE,INC,Woman,Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,15,MALAYIL,K SHIBURAJAN,INC,SC,SC,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,16,I T I,SUJA JOHN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Alappuzha,Chengannur,17,COLLEGE,SUSAMMA ABRAHAM,INC,Woman,Woman,OpenDataKerala GitHub
